File_name;Com_number;diff_V_B;diff_1_2;Overlapping;S_number_1;Signal_1;S_start_T_1;S_end_T_1;S_duration_1;S_Dur_ana_1;Signal_record_1;V_Combination;V_Mouth_open;V_Sgn_in_frame;S_Comment;S_number_2;Signal_2;S_start_T_2;S_end_T_2;S_duration_2;S_Dur_ana_2;Signal_record_2;Signal_modality;Body_part;Repetition;Audible;Contact_part;Directionality;Distance_rcp;Object;Laterality;Rcp_Body_part;Sig_gaze;Rcp_position;Rcp_Visual_att;Signaller;Signaller_age;Signaller_sex;Sgn_prior_context;Sgn_post_context;Sgn_olf_signals;Goal;Recipient;Recipient_age;Recipeint_sex;NN_Index;Sex_Dyad;Comment;BhvCh_start_T;BhvCh_start;Voc_rcp_T;Voc_rcp;G_rcp_T;G_rcp
ZEWACT_211121_Exp21_LG1;VEC0020a;-1207;1207;Yes;VEV0077;Vocalisation;274657;278180;3523;Include;Rumble;No;Yes;Yes;NA;VEG0396;Gesture;275864;280010;4146;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_rcp;HW;20;Female;0.15680396;Different;NA;275200;Time_ex_sgn;255320;Ch_rumble_time_inc;253084;Ear-Spread-Lift
ZEWACT_211121_Exp21_LG1;VEC0020a;-989;989;Yes;VEV0077;Vocalisation;274657;278180;3523;Include;Rumble;No;Yes;Yes;NA;VEG0411;Gesture;275646;282195;6549;Include;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;0_1;None;NV;Mouth;VA_90;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_rcp;HW;20;Female;0.15680396;Different;NA;275200;Time_ex_sgn;255320;Ch_rumble_time_inc;253084;Ear-Spread-Lift
ZEWACT_211121_Exp21_LG1;VEC0020a;-496;496;Yes;VEV0079;Vocalisation;311661;318760;7099;Include;Rumble;No;Yes;Yes;NA;VEG0407;Gesture;312157;313251;1094;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_front;Perpendicular;Looking_Back;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_rcp;HW;20;Female;0.15680396;Different;NA;275200;Time_ex_sgn;255320;Ch_rumble_time_inc;253084;Ear-Spread-Lift
ZEWACT_211121_Exp22_LG1;VEC0021a;-110;110;Yes;VEV0080;Vocalisation;198066;201333;3267;Include;Rumble;No;Unk;Yes;NA;VEG0422;Gesture;198176;200322;2146;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;20_50;None;NV;NV;VA_front;In front;Unk;MS;20;Female;Travel;Af_Lit_Greet;None;Greet_rcp;KB;20;Female;0.137141714;Same;NA;211200;Time_ex_sgn;200920;Ch_rumble_time_inc;200318;Ear-Spread
ZEWACT_231121_Exp23;VEC0022a;-1319;1319;Yes;VEV0082;Vocalisation;164440;167883;3443;Include;Rumble;No;Unk;Yes;NA;VEG0434;Gesture;165759;167394;1635;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_sgn;KB;20;Female;0.375132225;Same;NA;184847;Time_ex_amb;179893;Unk;162032;Unk
ZEWACT_231121_Exp23;VEC0022a;-2483;2483;Yes;VEV0083;Vocalisation;174093;177246;3153;Include;Rumble;No;Yes;Yes;NA;VEG0436;Gesture;176576;183303;6727;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_sgn;KB;20;Female;0.375132225;Same;NA;184847;Time_ex_amb;179893;Unk;162032;Unk
ZEWACT_231121_Exp24;VEC0023a;-3865;3865;Yes;VEV0086;Vocalisation;309960;315000;5040;Include;Rumble;No;Unk;Yes;NA;VEG0466;Gesture;313825;315665;1840;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;VA_90;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0.160529737;Same;NA;314386;Goal_sgn;314100;Ch_rumble_time_inc;250836;Unk
ZEWACT_231121_Exp24;VEC0023a;-2642;2642;Yes;VEV0086;Vocalisation;309960;315000;5040;Include;Rumble;No;Unk;Yes;NA;VEG0473;Gesture;312602;317182;4580;Include;Trunk-Reach_Touch_Unc;Unk;Trunk;NV;No;NV;App_Undir;0_1;None;NV;Penis;VA_90;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0.160529737;Same;NA;314386;Goal_sgn;314100;Ch_rumble_time_inc;250836;Unk
ZEWACT_251121_Exp25;VEC0024a;-3460;3460;Yes;VEV0089;Vocalisation;72240;76413;4173;Include;Rumble;No;Yes;Yes;NA;VEG0489;Gesture;75700;79520;3820;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-240;240;Yes;VEV0090;Vocalisation;79280;80760;1480;Exclude_end;Rumble;No;Unk;Yes;NA;VEG0490;Gesture;79520;83350;3830;Include;Ear-Flapping;Audible;Ear;2;No;Neck;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-4158;4158;Yes;VEV0091;Vocalisation;83782;90000;6218;Include;Rumble;No;Yes;Yes;NA;VEG0492;Gesture;87940;93040;5100;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-2178;2178;Yes;VEV0091;Vocalisation;83782;90000;6218;Include;Rumble;No;Yes;Yes;NA;VEG0513;Gesture;85960;90740;4780;Include;Tail-on-Side;Unk;Tail;NV;NV;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-320;320;Yes;VEV0092;Vocalisation;93920;96386;2466;Include;Roar;No;NV;Yes;NA;VEG0494;Gesture;94240;98293;4053;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;VA_90;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-1820;1820;Yes;VEV0092;Vocalisation;93920;96386;2466;Include;Roar;No;NV;Yes;NA;VEG0516;Gesture;95740;102060;6320;Include;Tail-on-Side;Unk;Tail;NV;No;NV;App_Undir;u_0;None;NV;NV;No_VA;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-1900;1900;Yes;VEV0093;Vocalisation;100200;104480;4280;Include;Rumble;No;Yes;Yes;NA;VEG0517;Gesture;102100;108940;6840;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-735;735;Yes;VEV0094;Vocalisation;107260;110540;3280;Include;Rumble;No;Yes;Yes;NA;VEG0497;Gesture;107995;111280;3285;Include;Ear-Flapping;Audible;Ear;2;Yes;Neck;App_Undir;1_3;None;B;NV;VA_90;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-502;502;Yes;VEV0094;Vocalisation;107260;110540;3280;Include;Rumble;No;Yes;Yes;NA;VEG0510;Gesture;107762;112100;4338;Include;Trunk-Shaking;Visual;Trunk;2;No;NV;App_Undir;1_3;None;NV;Rump;VA_90;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-1680;1680;Yes;VEV0094;Vocalisation;107260;110540;3280;Include;Rumble;No;Yes;Yes;NA;VEG0518;Gesture;108940;111700;2760;Include;Tail-Waggling;Unk;Tail;2;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-906;906;Yes;VEV0095;Vocalisation;119280;120240;960;Include;Trumpet;No;No;Yes;NA;VEG0500;Gesture;120186;121516;1330;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;R;NV;No_VA;Behind;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-496;496;Yes;VEV0096;Vocalisation;121020;127380;6360;Include;Rumble;No;Yes;Yes;NA;VEG0501;Gesture;121516;126716;5200;Include;Ear-Flapping;Audible;Ear;3;Yes;Neck;App_Undir;1_3;None;B;NV;No_VA;Behind;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024a;-410;410;Yes;VEV0096;Vocalisation;121020;127380;6360;Include;Rumble;No;Yes;Yes;NA;VEG0522;Gesture;121430;124850;3420;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;1_3;None;NV;NV;No_VA;Behind;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;93000;Time_ex_sgn;75222;Roar;75391;Unk
ZEWACT_251121_Exp25;VEC0024b;-3471;3471;Yes;VEV0099;Vocalisation;87889;91607;3718;Include;Rumble;No;Unk;Yes;NA;VEG0536;Gesture;91360;99000;7640;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;1_3;None;NV;NV;VA_90;Perpendicular;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;93400;Time_ex_rcp;79280;Rumble;75700;Unk
ZEWACT_251121_Exp25;VEC0024b;-951;951;Yes;VEV0099;Vocalisation;87889;91607;3718;Include;Rumble;No;Unk;Yes;NA;VEG0541;Gesture;88840;91720;2880;Exclude_end;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;3_5;None;NV;NV;VA_front;In front;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;93400;Time_ex_rcp;79280;Rumble;75700;Unk
ZEWACT_251121_Exp25;VEC0024b;-2411;2411;Yes;VEV0099;Vocalisation;87889;91607;3718;Include;Rumble;No;Unk;Yes;NA;VEG0547;Gesture;90300;103400;13100;Include;Back-Towards;Visual;Rump;NV;No;NV;Self_Loc;1_3;None;NV;Body_front;VA_front;In front;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;93400;Time_ex_rcp;79280;Rumble;75700;Unk
ZEWACT_251121_Exp25;VEC0024b;-73;73;Yes;VEV0101;Vocalisation;101700;110700;9000;Include;Rumble;No;Yes;Yes;NA;VEG0528;Gesture;101773;102359;586;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;No_VA;Perpendicular;VA_90;HW;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;93400;Time_ex_rcp;79280;Rumble;75700;Unk
ZEWACT_251121_Exp25;VEC0024b;-5936;5936;Yes;VEV0101;Vocalisation;101700;110700;9000;Include;Rumble;No;Yes;Yes;NA;VEG0537;Gesture;107636;115276;7640;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;1_3;None;NV;NV;No_VA;Parallel;No_VA;HW;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;93400;Time_ex_rcp;79280;Rumble;75700;Unk
ZEWACT_251121_Exp25;VEC0024b;-7540;7540;Yes;VEV0101;Vocalisation;101700;110700;9000;Include;Rumble;No;Yes;Yes;NA;VEG0545;Gesture;109240;114900;5660;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;VA_90;HW;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;93400;Time_ex_rcp;79280;Rumble;75700;Unk
ZEWACT_251121_Exp25;VEC0024b;-5675;5675;Yes;VEV0101;Vocalisation;101700;110700;9000;Include;Rumble;No;Yes;Yes;NA;VEG0549;Gesture;107375;110175;2800;Include;Trunk-Shaking;Visual;Trunk;2;No;NV;App_Undir;1_3;None;NV;NV;No_VA;Parallel;No_VA;HW;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;93400;Time_ex_rcp;79280;Rumble;75700;Unk
ZEWACT_251121_Exp26;VEC0025a;-2426;2426;Yes;VEV0102;Vocalisation;277040;282600;5560;Include;Rumble;No;No;Yes;NA;VEG0181;Gesture;279466;293240;13774;Include;Ears-Stiff;Visual;Ear;NV;No;Ear;App_Undir;10_20;None;B;NV;VA_front;Not in frame;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;TT;40;Female;0.178494222;Different;NA;277600;Exclude;279560;Ch_rumble_time_inc;275353;Unk
ZEWACT_281121_Exp31;VEC0030b;-2720;2720;Yes;VEV0117;Vocalisation;463900;470400;6500;Include;Rumble;No;Yes;Yes;NA;VEG0627;Gesture;466620;473720;7100;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;MN;26;Male;Drinking;Af_Lit_Greet;None;Greet_unc;DM;46;Male;0.160529737;Same;NA;462937;Time_ex_amb;464400;None;444866;Unk
ZEWACT_291121_Exp33;VEC0032a;-1375;1375;Yes;VEV0127;Vocalisation;242820;248540;5720;Include;Rumble;No;Unk;Yes;NA;VEG0649;Gesture;244195;252091;7896;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;Unk;Not in frame;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;HW;20;Female;0.122442521;Same;NA;217000;Exclude;205760;Ch_rumble_time_inc;212000;Unk
ZEWACT_291121_Exp33;VEC0032a;-2960;2960;Yes;VEV0128;Vocalisation;261040;267640;6600;Include;Rumble;No;No;Yes;NA;VEG0652;Gesture;264000;269583;5583;Include;Rump-Present;Visual;Rump;NV;No;NV;App_Undir;5_10;None;NV;NV;Looking_Back;Perpendicular;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;HW;20;Female;0.122442521;Same;NA;217000;Exclude;205760;Ch_rumble_time_inc;212000;Unk
ZEWACT_291121_Exp33;VEC0032b;-1000;1000;Yes;VEV0133;Vocalisation;263640;268240;4600;Include;Rumble;No;Yes;Yes;NA;VEG0654;Gesture;264640;266220;1580;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;Perpendicular;Looking_Back;HW;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.122442521;Same;NA;217000;Exclude;208160;Rumble;263640;Unk
ZEWACT_291121_Exp34;VEC0033a;-1953;1953;Yes;VEV0135;Vocalisation;381940;385860;3920;Exclude_end;Rumble;No;Unk;Yes;NA;VEG0662;Gesture;383893;400120;16227;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;TT;40;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_sgn;DM;46;Male;0.148925335;Different;NA;397510;Exclude;370840;Ch_rumble_time_inc;364900;Ear-Slap
ZEWACT_291121_Exp34;VEC0033a;-750;750;Yes;VEV0136;Vocalisation;400760;407840;7080;Include;Rumble;No;No;Yes;NA;VEG0664;Gesture;401510;421060;19550;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_90;In front;VA_front;TT;40;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_sgn;DM;46;Male;0.148925335;Different;NA;397510;Exclude;370840;Ch_rumble_time_inc;364900;Ear-Slap
ZEWACT_291121_Exp34;VEC0033a;-5660;5660;Yes;VEV0136;Vocalisation;400760;407840;7080;Include;Rumble;No;No;Yes;NA;VEG0669;Gesture;406420;417400;10980;Include;Back-Towards;Visual;Rump;NV;No;NV;App_Undir;3_5;None;NV;NV;VA_front;Perpendicular;VA_front;TT;40;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_sgn;DM;46;Male;0.148925335;Different;NA;397510;Exclude;370840;Ch_rumble_time_inc;364900;Ear-Slap
ZEWACT_291121_Exp34;VEC0033a;-1092;1092;Yes;VEV0137;Vocalisation;414600;421057;6457;Include;Rumble;No;No;Yes;NA;VEG0668;Gesture;415692;418852;3160;Include;Tail-Touch;Tactile;Tail;NV;No;NV;App_Undir;0_1;None;NV;Body;No_VA;Perpendicular;VA_90;TT;40;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_sgn;DM;46;Male;0.148925335;Different;NA;397510;Exclude;370840;Ch_rumble_time_inc;364900;Ear-Slap
ZEWACT_291121_Exp34;VEC0033b;-2340;2340;Yes;VEV0138;Vocalisation;370840;374840;4000;Include;Rumble;No;Yes;Yes;NA;VEG0674;Gesture;373180;392700;19520;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_unc;TT;40;Female;0.148925335;Different;NA;397510;Exclude;381940;Ch_rumble_time_inc;380053;Unk
ZEWACT_301121_Exp35;VEC0034b;-343;343;Yes;VEV0143;Vocalisation;186450;188243;1793;Include;Rumble;Yes;Unk;Yes;NA;VEG0685;Gesture;186793;188147;1354;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;DM;46;Male;0.15680396;Different;Last part of com Unk because she signals as she¬¥s moving away so not sure if greeting still;221500;Exclude;170380;Rumble;174946;Unk
ZEWACT_301121_Exp35;VEC0034b;-120;120;Yes;VEV0147;Vocalisation;199520;203960;4440;Include;Rumble;No;Yes;Yes;NA;VEG0687;Gesture;199640;200826;1186;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;5_10;None;B;NV;VA_90;Parallel;VA_90;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;DM;46;Male;0.15680396;Different;Last part of com Unk because she signals as she¬¥s moving away so not sure if greeting still;221500;Exclude;170380;Rumble;174946;Unk
ZEWACT_301121_Exp35;VEC0034b;-234;234;Yes;VEV0147;Vocalisation;199520;203960;4440;Include;Rumble;No;Yes;Yes;NA;VEG0693;Gesture;199754;214980;15226;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_90;Parallel;VA_90;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;DM;46;Male;0.15680396;Different;Last part of com Unk because she signals as she¬¥s moving away so not sure if greeting still;221500;Exclude;170380;Rumble;174946;Unk
ZEWACT_301121_Exp35;VEC0034a;-1640;1640;Yes;VEV0149;Vocalisation;177280;180300;3020;Include;Rumble;No;Yes;Yes;NA;VEG0698;Gesture;178920;185489;6569;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;Perpendicular;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;HW;20;Female;0.15680396;Different;Last part of com Unk because HW signals as she¬¥s moving away so not sure if greeting still;221500;Exclude;173760;Roar;175880;Unk
ZEWACT_301121_Exp35;VEC0034a;-2357;2357;Yes;VEV0150;Vocalisation;184760;191540;6780;Include;Rumble;No;Yes;Yes;NA;VEG0700;Gesture;187117;188266;1149;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;20_50;None;NV;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;HW;20;Female;0.15680396;Different;Last part of com Unk because HW signals as she¬¥s moving away so not sure if greeting still;221500;Exclude;173760;Roar;175880;Unk
ZEWACT_301121_Exp35;VEC0034a;-3210;3210;Yes;VEV0151;Vocalisation;194690;200140;5450;Include;Rumble;No;Yes;Yes;NA;VEG0708;Gesture;197900;201140;3240;Include;Tail-on-Side;Unk;Tail;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_front;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;HW;20;Female;0.15680396;Different;Last part of com Unk because HW signals as she¬¥s moving away so not sure if greeting still;221500;Exclude;173760;Roar;175880;Unk
ZEWACT_301121_Exp35;VEC0034a;-2000;2000;Yes;VEV0152;Vocalisation;203040;208760;5720;Include;Rumble;No;Yes;Yes;NA;VEG0704;Gesture;205040;207380;2340;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;3_5;None;B;NV;VA_front;Perpendicular;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;HW;20;Female;0.15680396;Different;Last part of com Unk because HW signals as she¬¥s moving away so not sure if greeting still;221500;Exclude;173760;Roar;175880;Unk
ZEWACT_301121_Exp35;VEC0034a;-3303;3303;Yes;VEV0152;Vocalisation;203040;208760;5720;Include;Rumble;No;Yes;Yes;NA;VEG0710;Gesture;206343;208436;2093;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;3_5;None;NV;NV;VA_front;Perpendicular;Unclear;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;HW;20;Female;0.15680396;Different;Last part of com Unk because HW signals as she¬¥s moving away so not sure if greeting still;221500;Exclude;173760;Roar;175880;Unk
ZEWACT_301121_Exp36;VEC0035a;-133;133;Yes;VEV0156;Vocalisation;313466;315766;2300;Exclude_end;Rumble;No;Yes;Yes;NA;VEG0714;Gesture;313599;314666;1067;Include;Ear-Flapping;Audible;Ear;NV;Unk;Neck;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;KB;20;Female;Unk;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.137141714;Same;NA;325350;Exclude;287640;Unk;290497;Unk
ZEWACT_011221_Exp37;VEC0036a;-1353;1353;Yes;VEV0159;Vocalisation;345540;350540;5000;Include;Rumble;No;Yes;Yes;NA;VEG0734;Gesture;346893;350320;3427;Include;Ear-Flapping;Audible;Ear;2;Yes;Neck;App_Undir;0_1;None;B;NV;VA_90;Perpendicular;VA_front;KB;20;Female;Unk;Af_Greet_Cer;Urin_Temp_gland;Greet_unc;DM;46;Male;0.21952885;Different;NA;349800;Goal_amb;337060;Ch_rumble_time_ex;341877;Unk
ZEWACT_011221_Exp37;VEC0036a;-3050;3050;Yes;VEV0160;Vocalisation;356180;364760;8580;Include;Rumble;No;Unk;Yes;NSG;VEG0736;Gesture;359230;364110;4880;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;No_VA;Behind;VA_front;KB;20;Female;Unk;Af_Greet_Cer;Urin_Temp_gland;Greet_unc;DM;46;Male;0.21952885;Different;NA;349800;Goal_amb;337060;Ch_rumble_time_ex;341877;Unk
ZEWACT_021221_Exp39;VEC0038a;-4900;4900;Yes;VEV0164;Vocalisation;343960;350565;6605;Include;Rumble;No;Yes;Yes;NA;VEG0769;Gesture;348860;357920;9060;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_front;DM;46;Male;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;383000;NV;358640;Ch_rumble_time_inc;358640;Unk
ZEWACT_021221_Exp39;VEC0038a;-805;805;Yes;VEV0165;Vocalisation;361120;365760;4640;Include;Rumble;No;Unk;Yes;NA;VEG0772;Gesture;361925;365445;3520;Include;Ear-Flapping;Audible;Ear;3;Yes;Neck;App_Undir;1_3;None;B;NV;VA_90;Perpendicular;VA_front;DM;46;Male;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;383000;NV;358640;Ch_rumble_time_inc;358640;Unk
ZEWACT_021221_Exp39;VEC0038a;-3880;3880;Yes;VEV0165;Vocalisation;361120;365760;4640;Include;Rumble;No;Unk;Yes;NA;VEG0777;Gesture;365000;368600;3600;Include;Trunk-Reach_Touch_Unc;Unk;Trunk;NV;No;NV;App_Undir;0_1;None;NV;T_Gland;VA_90;Perpendicular;VA_front;DM;46;Male;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;383000;NV;358640;Ch_rumble_time_inc;358640;Unk
ZEWACT_021221_Exp39;VEC0038b;-233;233;Yes;VEV0168;Vocalisation;358640;364400;5760;Exclude_end;Rumble;No;Yes;Yes;NA;VEG0783;Gesture;358873;364970;6097;Include;Ear-Flapping;Audible;Ear;4;Yes;NV;App_Undir;3_5;None;B;NV;VA_front;Perpendicular;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;383000;NV;361120;Ch_rumble_time_inc;353600;Unk
ZEWACT_021221_Exp39;VEC0038b;-1960;1960;Yes;VEV0168;Vocalisation;358640;364400;5760;Exclude_end;Rumble;No;Yes;Yes;NA;VEG0789;Gesture;360600;373611;13011;Include;Tail-Waggling;Unk;Tail;9;No;NV;App_Undir;3_5;None;NV;NV;VA_front;Perpendicular;Unk;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;383000;NV;361120;Ch_rumble_time_inc;353600;Unk
